experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T90000V100000_0.4;90000;100000;0.4;36000;54000;[29360933, 25799053, 25201677, 32968165, 33361959, 31361826, 29191921, 27795976, 31729110, 30445356, 28822947, 27743535, 26144008, 26073456, 30552177, 30390146, 32715862, 29256482, 26007706, 30934032, 31729550, 31212156, 31801531, 31713990, 27031007, 26243129, 30648779, 33355869, 31118834, 26467240, 26650043, 29663557, 31360617, 29381594, 29570336, 30736369, 29387763, 29946430, 32567720, 30346325, 24552779, 27925396, 28316683, 30267434, 31439398, 29360614, 30220394, 29324043, 29755568, 29682387];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000];[54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000, 54000]
T140000V100000_0.3;140000;100000;0.3;42000;98000;[34187518, 34560593, 36002790, 35862807, 36388935, 35388542, 34227660, 33299228, 33566501, 33176298, 34652875, 33333209, 32821672, 31736131, 33822864, 35623115, 35518065, 32569700, 32564900, 31750990, 31967564, 29947091, 33845714, 33108057, 32142146, 34141239, 35437203, 35200400, 35459833, 33252167, 35546363, 36378334, 34691195, 37522187, 35477103, 36593577, 34856107, 37845589, 34109158, 33047406, 31926114, 29828138, 32728962, 28434053, 31069883, 32675141, 34612533, 33510831, 34503082, 34328310];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000];[98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000, 98000]
T70000V100000_0.5;70000;100000;0.5;35000;35000;[26597952, 26748474, 22358114, 29011779, 26000425, 23661098, 23755180, 26787625, 27016477, 26525373, 20693525, 24570799, 24393257, 23227744, 27316470, 26953795, 24853742, 28446714, 27302180, 22595017, 25806954, 29186612, 23808731, 26863586, 26362199, 23970202, 23050934, 26189837, 25521640, 23496968, 27449973, 27049458, 27951457, 23633839, 22039110, 23935793, 26616842, 25594582, 26913725, 28374002, 22453176, 24969044, 28987109, 25496590, 23528497, 24158645, 23536707, 26246078, 26627563, 25270727];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000];[35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000]
T60000V100000_0.6;60000;100000;0.6;36000;24000;[20470482, 22912340, 26590733, 23721200, 25729032, 19622823, 22955730, 21989570, 22725108, 26070106, 22129742, 24890822, 22940591, 21756538, 22820990, 18713133, 25030183, 23317535, 22527036, 18881184, 21703436, 23561447, 23879201, 20773726, 23108792, 24581119, 22971342, 22705879, 22510307, 24266007, 21578205, 22268014, 22077820, 20843397, 26167998, 21878188, 21967819, 24568290, 21781627, 22340255, 23711050, 23646549, 24376227, 22366354, 20451313, 20485603, 23899781, 24446508, 21401633, 25632793];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000];[24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000]
T150000V100000_0.3;150000;100000;0.3;45000;105000;[34647824, 35387793, 38952963, 36637597, 36586395, 35652716, 34664414, 35580183, 36026569, 34573443, 36994730, 35345521, 37987453, 34765445, 33211367, 35077968, 37217793, 37767360, 37471715, 38665369, 38200094, 38813600, 35554264, 35188609, 34655054, 33741313, 30688589, 31468167, 37087612, 35876678, 35128749, 36434175, 35128989, 36188582, 36160032, 36282262, 35404023, 35215780, 38239694, 35549973, 35641244, 38071533, 34011356, 33662503, 36828829, 37888771, 34872646, 37261333, 39101275, 40552791];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000];[105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000, 105000]
T100000V100000_0.4;100000;100000;0.4;40000;60000;[31480688, 32696381, 32338687, 35144699, 35515784, 35447823, 36496024, 34644964, 28975509, 29158652, 29417924, 35956690, 36585486, 36576655, 34288259, 33159176, 33318458, 32350457, 28715907, 28982999, 32724692, 33362300, 36069530, 31969593, 35899108, 32726782, 34877806, 33230618, 33310988, 30256064, 33593521, 30826591, 37279484, 34458462, 36483185, 33073595, 33807285, 31881182, 33585421, 34247480, 34522181, 34258440, 35153920, 30792279, 31547508, 28001589, 31627049, 31477537, 35852238, 37469106];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000];[60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 60000]
T50000V100000_0.7;50000;100000;0.7;35000;15000;[19489331, 19349389, 19855715, 24035073, 16174215, 18988475, 23562587, 19809346, 21712467, 18810914, 19471451, 21259191, 23953822, 20179360, 21481663, 20588844, 21550945, 20436952, 19221959, 23123252, 18737032, 20707694, 19165608, 20391741, 20941107, 19787305, 21697497, 19502401, 22461326, 20319471, 19438931, 22013370, 20257329, 17967935, 20655635, 19277529, 22444885, 18967845, 19286849, 17752462, 22496995, 17375347, 23644228, 19120937, 23212744, 18441140, 22841420, 17942134, 23267374, 22245122];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000, 35000];[15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000]
T80000V100000_0.5;80000;100000;0.5;40000;40000;[32302347, 29007420, 26634283, 30021692, 29389993, 29631726, 28647136, 27399422, 27223940, 33445460, 27842906, 30286784, 26453780, 25837034, 27908866, 33511631, 28447264, 27916597, 28076078, 28233101, 28199331, 30946811, 28196561, 27620233, 28968649, 30154803, 29571655, 28898700, 30541788, 29766528, 26279928, 26483271, 30857971, 32531509, 31989063, 23978602, 27114808, 29575597, 29061631, 27133129, 26621221, 28370293, 29800430, 27951048, 29684628, 30088862, 28004419, 30785579, 29203471, 27219778];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000];[40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000]
T110000V100000_0.4;110000;100000;0.4;44000;66000;[33543281, 37484726, 37763059, 35357722, 37004951, 34110677, 36648916, 34913036, 33978267, 34476512, 32948315, 30939532, 34649054, 33043565, 34599854, 35275872, 35906807, 37030191, 36036439, 34806376, 34864627, 32686920, 31037673, 30969341, 32366968, 31605709, 38345236, 32895003, 32578270, 37636858, 36874559, 39306587, 33377700, 38025623, 34727684, 37324364, 37570866, 34716355, 35738325, 35735896, 35195490, 33928015, 34482622, 32906934, 33693972, 33674204, 35014797, 32912184, 32507129, 31817622];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000, 44000];[66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000, 66000]
T60000V100000_0.7;60000;100000;0.7;42000;18000;[20855726, 21596476, 24395157, 18706592, 25110095, 21785098, 24440227, 25807394, 18374759, 17207835, 19986898, 25806335, 23113713, 22816609, 26693843, 19193019, 25175357, 19121408, 21800208, 25673201, 23791279, 19182977, 24087224, 23531067, 23789780, 18466620, 22722089, 20848106, 24676491, 22899241, 22091951, 26221498, 21635576, 19849216, 21372853, 23047562, 22794720, 24501139, 23874872, 20496093, 21385293, 22329434, 23487196, 21597804, 25759513, 22040061, 23940672, 21977190, 20233501, 23192984];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000];[18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000, 18000]
T70000V100000_0.6;70000;100000;0.6;42000;28000;[24385498, 23536678, 22636687, 25249347, 23282075, 24579929, 25505500, 23194174, 21719787, 25016254, 23734510, 20719465, 26807334, 24925862, 19059508, 24612910, 24529908, 22135961, 26640883, 24416877, 21444144, 25412439, 24353537, 24386007, 23500888, 22249513, 21625256, 24616910, 25891884, 22403014, 25538411, 24203206, 21513654, 22434695, 23787531, 23134453, 22933651, 24206325, 25734223, 24226466, 22342485, 23468897, 21849879, 21993621, 26579732, 26330090, 23220854, 24981074, 24662890, 20037797];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000];[28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000]
T90000V100000_0.5;90000;100000;0.5;45000;45000;[27337000, 29108881, 29969621, 32018635, 30247713, 31505169, 31300196, 30694750, 30898651, 30265723, 31789461, 29785939, 29951100, 31732961, 33448410, 31806252, 28298702, 25457209, 28715136, 29473725, 31209884, 27887677, 27676654, 28449393, 33402910, 32418288, 31333156, 33037744, 28532134, 30536007, 29380884, 32318128, 30056362, 26642673, 29445324, 30426036, 32038335, 30885851, 30895061, 32241057, 29928960, 30059782, 30183622, 32171416, 33695184, 32224776, 28182790, 26780445, 28570415, 28892958];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000];[45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000, 45000]
T120000V100000_0.4;120000;100000;0.4;48000;72000;[35815856, 34172170, 35530723, 37133652, 37022391, 33225638, 34896217, 35428923, 35399163, 32938254, 32503310, 33489871, 32711702, 35378592, 35641496, 36390574, 36803508, 37133663, 39335367, 37961440, 35042358, 42753916, 33928186, 38738521, 36347353, 40064715, 38104182, 37762769, 36629196, 34107208, 33112936, 35154570, 35800007, 34538482, 34258699, 33163087, 34532483, 34309180, 35036328, 32022344, 32112775, 36993880, 38133813, 40043795, 35285421, 36812229, 37456096, 33758234, 33140726, 37187593];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000];[72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000, 72000]
T130000V100000_0.4;130000;100000;0.4;52000;78000;[39077924, 34223829, 38429148, 33343040, 34184098, 34987767, 34524603, 40326948, 35634956, 34017126, 39239977, 34214119, 40566481, 34175158, 32177066, 32714012, 33607992, 43692287, 38624458, 38293715, 39180696, 38514528, 39816153, 37912841, 37051581, 41308910, 37327726, 41777014, 32898234, 33592632, 37510167, 34731826, 41630643, 35911779, 35696846, 39565840, 36940129, 39075034, 33244489, 32794272, 35954069, 35517104, 39682422, 30735949, 35152419, 36151161, 31683800, 35289121, 32911714, 34815316];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000, 52000];[78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000, 78000]
T50000V100000_0.8;50000;100000;0.8;40000;10000;[17868443, 21619375, 18956066, 21852798, 19121067, 20893277, 20284750, 22433925, 19935176, 16240334, 23363285, 20558014, 21782469, 21228872, 20327942, 17748972, 21267192, 19159518, 18537570, 20722885, 21783899, 18627161, 22893940, 20536754, 21376252, 21605016, 20608974, 16463877, 20935768, 23172623, 20639154, 19095827, 20272021, 19642822, 18538001, 22130793, 18760304, 22435265, 22064611, 20503774, 20711595, 19551003, 21233052, 18424860, 20366592, 17190116, 21736956, 20735517, 21326792, 18177547];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000, 40000];[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]
T140000V100000_0.4;140000;100000;0.4;56000;84000;[31388556, 31409137, 32842404, 33807194, 31612949, 32461149, 33003315, 35787097, 34779655, 34449233, 36973111, 35957029, 35472983, 37717780, 35236301, 36317772, 37956890, 34844496, 35518863, 32572610, 32881424, 34194219, 34221739, 32265547, 32336067, 34790545, 35275272, 35064008, 34864376, 34778175, 35185290, 33757084, 31570950, 31592639, 31317596, 31731080, 34015316, 34274548, 32058275, 31538929, 36661387, 30863330, 32710641, 31713681, 34017957, 31779671, 32278287, 33807124, 31338286, 33007305];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000];[84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000]
